ID,Fold,Target,OG0000004,OG0000029,OG0000039,OG0000053,OG0000088,OG0000094,OG0000102,OG0000108,OG0000146,OG0000168,OG0000194,OG0000242,OG0000244,OG0000268,OG0000273,OG0000325,OG0000330,OG0000334,OG0000354,OG0000391,OG0000420,OG0000427,OG0000434,OG0000440,OG0000468,OG0000470,OG0000475,OG0000477,OG0000486,OG0000501,OG0000514,OG0000520,OG0000524,OG0000545,OG0000573,OG0000601,OG0000602,OG0000611,OG0000632,OG0000633,OG0000637,OG0000645,OG0000661,OG0000668,OG0000695,OG0000712,OG0000717,OG0000738,OG0000745,OG0000747,OG0000760,OG0000769,OG0000772,OG0000779,OG0000797,OG0000799,OG0000802,OG0000816,OG0000838,OG0000848,OG0000900,OG0000982,OG0001005,OG0001053,OG0001061,OG0001064,OG0001105,OG0001164,OG0001169,OG0001238,OG0001241,OG0001402,OG0001498,OG0001569,OG0001607,OG0001801,OG0001874,OG0001877,OG0001888,OG0001989,OG0002023,OG0002074,OG0002075,OG0002180,OG0002211,OG0002262,OG0002286,OG0002311,OG0002344,OG0002359,OG0002368,OG0002603,OG0002759,OG0002853,OG0002881,OG0002900,OG0002974,OG0002976,OG0002986,OG0003094,OG0003107,OG0003122,OG0003149,OG0003156,OG0003165,OG0003167,OG0003193,OG0003199,OG0003204,OG0003207,OG0003221,OG0003247,OG0003317,OG0003329,OG0003354,OG0003373,OG0003429,OG0003447,OG0003460,OG0003478,OG0003488,OG0003512,OG0003526,OG0003530,OG0003573,OG0003574,OG0003580,OG0003584,OG0003588,OG0003597,OG0003610,OG0003612,OG0003614,OG0003616,OG0003619,OG0003648,OG0003652,OG0003654,OG0003656,OG0003663,OG0003666,OG0003673,OG0003674,OG0003676,OG0003682,OG0003689,OG0003691,OG0003694,OG0003696,OG0003722,OG0003730,OG0003735,OG0003736,OG0003739,OG0003741,OG0003746,OG0003747,OG0003752,OG0003754,OG0003755,OG0003758,OG0003761,OG0003766,OG0003775,OG0003779,OG0003780,OG0003784,OG0003785,OG0003788,OG0003790,OG0003793,OG0003800,OG0003801,OG0003802,OG0003803,OG0003805,OG0003809,OG0003812,OG0003814,OG0003816,OG0003820,OG0003821,OG0003824,OG0003825,OG0003830,OG0003831,OG0003834,OG0003835,OG0003838,OG0003839,OG0003840,OG0003841,OG0003845,OG0003846,OG0003847,OG0003849,OG0003850,OG0003854,OG0003857,OG0003858,OG0003859,OG0003862,OG0003864,OG0003866,OG0003867,OG0003868,OG0003871,OG0003875,OG0003876,OG0003878,OG0003881,OG0003882,OG0003883,OG0003884,OG0003886,OG0003895,OG0003896,OG0003899,OG0003901,OG0003903,OG0003904,OG0003905,OG0003909,OG0003910,OG0003914,OG0003915,OG0003920,OG0003921,OG0003922,OG0003923,OG0003925,OG0003927,OG0003928,OG0003931,OG0003944,OG0003948,OG0003953,OG0003956,OG0003960,OG0003962,OG0003970,OG0003981,OG0003986,OG0003989,OG0003992,OG0003996,OG0003999,OG0004003,OG0004004,OG0004008,OG0004012,OG0004015,OG0004019,OG0004026,OG0004029,OG0004030,OG0004032,OG0004035,OG0004036,OG0004038,OG0004043,OG0004044,OG0004051,OG0004056,OG0004059,OG0004062,OG0004063,OG0004064,OG0004066,OG0004070,OG0004075,OG0004087,OG0004089,OG0004090,OG0004097,OG0004101,OG0004111,OG0004117,OG0004118,OG0004132,OG0004151,OG0004157,OG0004162,OG0004163,OG0004165,OG0004170,OG0004173,OG0004177,OG0004189,OG0004190,OG0004196,OG0004201,OG0004223,OG0004228,OG0004232,OG0004237,OG0004247,OG0004249,OG0004250,OG0004254,OG0004255,OG0004263,OG0004269,OG0004271,OG0004272,OG0004275,OG0004285,OG0004290,OG0004296,OG0004300,OG0004302,OG0004310,OG0004315,OG0004323,OG0004326,OG0004337,OG0004349,OG0004357,OG0004378,OG0004389,OG0004391,OG0004408,OG0004416,OG0004430,OG0004434,OG0004445,OG0004446,OG0004451,OG0004459,OG0004481,OG0004491,OG0004506,OG0004535,OG0004549,OG0004557,OG0004606,OG0004609,OG0004634,OG0004644,OG0004651,OG0004680,OG0004698,OG0004702,OG0004721,OG0004748,OG0004767,OG0004997,OG0005092,OG0005132,OG0005152,OG0005169,OG0005205,OG0005223,OG0005270,OG0005293,OG0005297,OG0005329,OG0005337,OG0005368,OG0005384,OG0005393,OG0005410,OG0005451,OG0005460,OG0005461,OG0005497,OG0005519,OG0005528,OG0005530,OG0005561,OG0005577,OG0005589,OG0005611,OG0005612,OG0005613,OG0005621,OG0005622,OG0005623,OG0005636,OG0005638,OG0005640,OG0005641,OG0005650,OG0005658,OG0005667,OG0005668,OG0005669,OG0005670,OG0005684,OG0005703,OG0005705,OG0005707,OG0005730,OG0005731,OG0005738,OG0005741,OG0005743,OG0005757,OG0005758,OG0005759,OG0005762,OG0005775,OG0005776,OG0005780,OG0005792,OG0005794,OG0005807,OG0005810,OG0005817,OG0005826,OG0005828,OG0005853,OG0005855,OG0005856,OG0005910,OG0005933,OG0005958,OG0005959,OG0005960,OG0005971,OG0005991,OG0005997,OG0006014,OG0006033,OG0006076,OG0006123,OG0006222,OG0006223,OG0006230,OG0006252,OG0006304,OG0006322,OG0006379,OG0006427,OG0006478,OG0006655,OG0006807,OG0006813,OG0006982,OG0007248,OG0007310,OG0007565,OG0007588,OG0007885,OG0008442,OG0008763,OG0009809,OG0009881,OG0010634,OG0011495,OG0012339,OG0012435,OG0012574,OG0012915,OG0013565,OG0013567,OG0013686,OG0014147,OG0014302,OG0014592,OG0014743,OG0015020,OG0016201,OG0016762,OG0017144,OG0017213,OG0017423,OG0017838,OG0018937,OG0019858,OG0023023,OG0023624,OG0024086,OG0025179,OG0026160,OG0026953,OG0028275,OG0028384,OG0029048,OG0029307,OG0029773,OG0030154,OG0030560,OG0031205,OG0032156,OG0033748,OG0035328,OG0035448,OG0035576,OG0036094,OG0036413,OG0036762,OG0039348,OG0040154,OG0040316,OG0041243,OG0046346,OG0047400,OG0049280,OG0051987
Aciculoconidium_aculeatum,1,0,-0.008519756,-0.004797047,-0.018880066,0.11632814,-0.06965616,0.0072481604,0.022025457,0.00900621,0.011692662,-0.04888773,-0.0055113547,-0.036459267,-0.018160809,0.0,-0.022311242,-0.0057219137,-0.006935493,-0.008643232,0.0,0.13102274,0.005892137,0.121535905,-0.090942375,-0.016816039,-0.092691444,-0.26775816,0.09737083,0.035107605,0.016990293,-0.05054053,-0.100846395,-0.18980671,-0.010042881,0.0,0.0,0.19040349,0.08593044,0.0,0.058916785,0.0,-0.009256217,0.37997004,0.0,0.013595367,0.009152722,-0.014979029,-0.029144205,0.024009328,0.046133276,0.045694433,-0.024201244,0.0,0.0,-0.027448095,-0.008717044,0.096513055,0.012463612,-0.033531204,-0.15066367,0.019850714,-0.037252143,-0.13005714,-0.04706748,-0.035517205,-0.04618647,0.16955772,-0.017086266,-0.1647348,-0.028008398,-0.011057947,0.14169805,-0.017701067,0.028478254,-0.10330926,0.0040749675,0.0030225292,0.022792716,0.0,0.072842896,0.024634982,0.0,-0.033154786,0.13419276,-0.04334728,0.0,-0.011848117,-0.058862414,0.022438314,0.16142446,0.011943435,0.0,-0.08412335,0.009449169,-0.061573073,-0.025376761,-0.032830834,-0.02729634,-0.033696964,-0.002741659,-0.022769261,-0.032835536,-0.021499014,-0.13405043,0.03186632,0.12947883,0.035328615,0.13196202,-0.02465551,-0.23269549,0.33496916,-0.17827065,-0.01777831,0.015843723,-0.026643436,-0.09083689,0.0,0.063842155,0.040141065,0.13290021,0.029249502,-0.08827893,0.0,-0.123927906,-0.013583627,-0.015785137,0.025102178,-0.035405923,-0.006619915,0.030392585,0.036197364,0.0,-0.06786372,0.0,0.06278438,0.020978104,0.20410523,-0.075544074,0.0,0.022427581,0.20017901,0.040497616,-0.019838199,-0.020364594,0.0,-0.027540784,0.04473579,-0.08316755,0.0,-0.104130045,-0.0531041,-0.044175707,-0.04674454,0.0,-0.104887664,0.010906101,-0.07466161,-0.097290516,0.0036401628,-0.22823784,0.10978568,-0.024248246,-0.031692855,-0.03313269,0.08535175,0.004513707,-0.31356987,-0.03056784,0.024681337,0.14243498,0.09477181,-0.001912816,-0.056091018,0.0,0.050554723,0.0,0.0035098419,-0.027683668,-0.0038485602,-0.062246274,0.0,0.0010931944,-0.061149694,0.021670476,0.22407225,-0.003217605,0.0,0.0,-0.027152859,-0.19162697,0.038457524,-0.047038987,0.010799551,-0.006285571,0.030134646,-0.030667108,0.0,-0.11299056,0.038633272,0.09896523,0.003252797,0.0,-0.07392651,0.0,0.0,0.0,-0.057909906,-0.20014638,0.0,0.030036055,0.029790532,-0.12411434,-0.034341156,0.0040944936,-0.12563385,0.023135949,-0.04911063,0.0,-0.0052389875,0.023407722,-0.02790997,0.053535145,0.026278034,0.24744299,-0.033194713,0.17482935,-0.29773688,-0.047211558,-0.12696005,-0.035845593,0.11869051,0.0038913926,0.0,0.0865521,0.033049874,0.032451905,0.12401518,-0.4848802,-0.0096303765,0.0,0.05393275,0.10832828,0.10255909,0.0,0.013950613,0.45409077,-0.053667046,0.0,-0.01062207,-0.08254656,0.08163579,-0.09074856,-0.17076986,-0.2591459,0.10401511,0.2771742,0.0028302658,0.035587497,-0.013558007,-0.04938949,0.0,0.0,0.015674502,-0.01934446,-0.06698509,-0.064448774,-0.02694092,-0.07017288,-0.019972358,-0.07155448,-0.0074586812,-0.2506872,-0.012134058,0.05601874,-0.19053143,0.102224655,0.10285893,0.0,-0.029678032,0.002488449,0.0,-0.09392969,0.0,0.0,-0.051296063,0.067734025,-0.019727144,-0.09435408,0.029314512,0.043156333,-0.037500083,0.0029543615,-0.034598675,-0.0167832,0.0,0.0,-0.27899352,8.245371e-05,0.0066131074,-0.07676105,-0.014419047,0.09572649,0.034604542,0.017331518,-0.88426924,0.0100983875,0.084994234,0.0,-0.07119239,0.010504456,0.02074425,-0.005288035,-0.05364809,0.0,-0.0066799372,-0.027006986,0.004133297,-0.15300089,0.033422973,-0.14017582,-0.011319317,0.014294909,0.0,0.004315197,-0.12819012,0.0043413863,0.0,0.0,-0.088697866,0.0,-0.018392421,0.0,0.039811492,-0.085055426,0.0027808961,-0.047801755,0.028921945,0.0,0.0,0.0,0.020350315,0.0,-0.0055251494,0.0,-0.05594782,0.0,-0.09732781,-0.010848727,0.004476972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015836528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058639653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007857542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alloascoidea_hylecoeti_JCM_7604,1,0,-0.015116975,-0.004797047,-0.031303402,0.15070581,0.03587061,-0.0299507,0.19080329,-0.042643018,0.0038911887,-0.0303975,0.00093405694,0.040464662,-0.018160809,0.0,-0.060816072,-0.044020645,-0.01331776,-0.008643232,0.0,0.18027885,0.007750295,-0.05118017,0.04736799,0.009032166,-0.16388291,0.14668307,0.080280125,0.035107605,-0.12500584,-0.064151414,0.01781768,-0.25942534,-0.0071349824,0.0,0.0,-0.20295104,0.195041,0.0,-0.26125485,0.0,0.000121009536,0.30156603,0.0,0.011053996,-0.038521923,-0.018511374,-0.022836205,0.026095355,-0.21005897,0.087525435,-0.044156928,0.0,0.0,-0.030519333,-0.008717044,0.015325014,-0.0064511956,0.04076284,0.15520722,0.0072698393,-0.022603344,-0.11855321,-0.045170512,-0.04582517,0.01656679,0.08360126,0.0025528502,-0.13071132,0.05148706,-0.016177323,-0.02473569,-0.02889163,-0.035410866,-0.06700818,-0.0507301,-0.03896573,0.03127838,0.0,0.007158368,-0.0063217655,0.0,0.019815892,0.25324294,0.055240333,0.0,0.0071252612,0.019253671,0.008235093,0.30681917,0.07433063,0.0,-0.0770109,-0.019386766,0.016224936,-0.0036846213,-0.04908105,0.035193708,-0.057466738,-0.021028893,-0.007919802,-0.032835536,-0.06445809,0.085337415,-0.008083155,0.021256106,0.061373815,-0.034721952,-0.049707286,0.0052274577,-0.28998274,-0.18920569,-0.01777831,-0.06430532,0.055147972,0.16167325,0.0,-0.15745485,0.040141065,-0.22430779,0.031212829,0.041967735,0.0,0.0585491,-0.009737417,0.010884395,0.027199944,-0.08633676,-0.036280848,0.051417872,0.048985887,0.0,0.16539854,0.0,-0.07262105,-0.059880763,0.022978649,-0.08655897,0.0,0.032127082,-0.20446269,-0.058182646,-0.03490333,-0.017297056,0.0,0.008110568,0.046372004,0.09187355,0.0,-0.14249435,0.018392432,0.0038234293,0.040958583,0.0,0.033733334,-0.00410504,0.03518755,0.04809288,-0.048363384,-0.011353131,0.026751025,-0.020511046,-0.031692855,0.07230201,-0.026151527,0.018333416,-0.21191067,-0.023536693,-0.09442154,0.14283386,-0.032644708,0.00938824,-0.0023819357,0.0,-0.0051392815,0.0,-0.004494195,-0.028287075,-0.0073273852,0.03199106,0.0,0.041517675,-0.022626964,-0.0034672245,0.19713455,0.0007375297,0.0,0.0,-0.04459081,-0.029911567,0.026928477,0.033461947,0.0068395343,-0.013629105,0.0024358328,-0.026010279,0.0,-0.13187566,0.02097878,-0.032405183,0.008668715,0.0,-0.17492716,0.0,0.0,0.0,-0.056128968,0.113895595,0.0,-0.07678265,-0.007552373,-0.011795344,-0.004818561,-0.06590749,0.119206175,0.0045332257,-0.09222396,0.0,-0.17230019,-0.15229055,-0.055632044,-0.06337413,0.089888625,0.036312807,-0.05773777,-0.47309974,0.0693812,0.045909964,0.035585318,0.006732301,-0.055446725,0.010916574,0.0,0.11800435,-0.020047866,0.032451905,-0.019241815,0.12709863,0.0053635216,0.0,-0.014223577,0.05444953,-0.051021893,0.0,0.013364624,-0.1703867,-0.043399576,0.0,0.012118225,-0.09383805,0.045330368,0.0020177923,-0.14090914,0.04475048,0.033909686,0.20566514,0.0024904613,-0.048929416,0.07128544,-0.061009966,0.0,0.0,0.020680323,-0.01934446,-0.0002614269,-0.007940981,-0.015501213,0.105965376,0.0036746636,-0.09643252,0.028466817,-0.27926484,-0.014156574,0.05721299,0.07701915,0.15535216,-0.39743993,0.0,0.3882064,0.013229159,0.0,0.11735959,0.0,0.0,-0.04138305,0.04804512,0.10680246,0.18462345,-0.14214225,-0.033069964,-0.042740047,0.004967488,0.013169937,-0.0167832,0.0,0.0,0.22851588,-0.050762057,-0.005774291,-0.01738029,0.016404063,-0.120255835,-0.036649793,0.04378746,0.1125457,0.08267818,-0.059306636,0.0,-0.029910203,0.0325012,-0.02145265,0.008679366,0.066608384,0.0,-0.0066799372,0.04165996,-0.009336983,-0.01563019,0.07326521,0.020793037,0.052018225,-0.023276327,0.0,0.004315197,-0.061643448,-0.00818038,0.0,0.0,0.038647123,0.0,0.034786806,0.0,0.045803204,0.11762942,0.0047969576,0.052412003,-0.025599953,0.0,0.0,0.0,-0.017552417,0.0,-0.005870083,0.0,0.056998827,0.0,0.09157531,-0.01652231,0.0027525604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015836528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023404807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010079823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alloascoidea_hylecoeti_NRRL_Y-17703,1,0,-0.015116975,-0.004797047,-0.031303402,0.16306826,0.03587061,0.019656774,-0.05614425,-0.042643018,0.0038911887,-0.0303975,-0.00047778524,0.040464662,-0.018160809,0.0,-0.060816072,-0.044020645,-0.01331776,-0.008643232,0.0,0.18027885,0.011096692,-0.06697966,0.04736799,0.009032166,-0.16388291,0.13212371,0.080280125,0.035107605,-0.12500584,-0.064151414,0.01781768,-0.26418895,-0.0071349824,0.0,0.0,-0.21821336,0.10282973,0.0,-0.26125485,0.0,0.000121009536,0.29608718,0.0,0.011053996,-0.038521923,-0.018511374,-0.022836205,0.026095355,-0.21005897,0.087525435,-0.044156928,0.0,0.0,-0.030519333,-0.008717044,0.0010714643,-0.0064511956,0.04076284,0.16256423,0.0072698393,-0.022603344,-0.118085414,-0.045170512,-0.04582517,-0.11387763,0.14194721,0.0025528502,-0.11190524,0.05148706,-0.016177323,-0.02473569,0.036023572,-0.035410866,-0.06700818,-0.02454397,-0.04229345,0.03127838,0.0,-0.03255416,-0.007119802,0.0,0.019815892,0.25324294,-0.037441246,0.0,0.0071252612,0.019253671,-0.027525097,0.22638385,0.07433063,0.0,-0.0770109,-0.015526999,0.016224936,-0.0036846213,-0.04908105,0.035193708,-0.057466738,-0.021028893,-0.007919802,-0.032835536,-0.14777003,0.08650367,-0.008083155,0.021813357,0.061373815,-0.034721952,-0.049707286,0.011626435,-0.124262124,-0.18920569,-0.08684439,-0.06430532,0.055147972,0.16167325,0.0,-0.10859564,0.040141065,-0.22733758,0.031212829,0.041967735,0.0,0.055772707,-0.009737417,0.010884395,0.027199944,-0.08633676,-0.036280848,0.051417872,0.048985887,0.0,0.17284115,0.0,-0.07482134,-0.045778267,0.026164984,-0.08655897,0.0,0.032127082,-0.20446269,-0.058182646,-0.03490333,-0.019154903,0.0,0.008110568,0.046372004,0.07618928,0.0,-0.1208752,0.018392432,0.0038234293,-0.010648737,0.0,0.033733334,-0.00410504,0.03518755,-0.019354558,-0.04352768,-0.07255033,0.026751025,-0.020511046,-0.031692855,0.07230201,-0.026151527,0.018333416,-0.21191067,-0.023536693,-0.09442154,0.14283386,-0.038131874,0.00938824,-0.0023819357,0.0,-0.009389634,0.0,-0.004494195,-0.028287075,-0.0073273852,0.03199106,0.0,0.04056274,0.04674776,-0.0034672245,0.19107452,0.0007375297,0.0,0.0,-0.04459081,-0.032916218,0.067752145,0.033461947,0.0068395343,-0.013629105,0.007151949,-0.026010279,0.0,-0.14614534,0.02097878,-0.032405183,0.00437141,0.0,-0.17492716,0.0,0.0,0.0,-0.056128968,0.113895595,0.0,-0.07678265,-0.015269626,-0.011795344,-0.014135591,-0.06590749,0.13291718,0.0045332257,-0.09222396,0.0,-0.17230019,-0.19310626,-0.055632044,-0.09859617,0.089888625,0.036312807,-0.05773777,-0.5217591,0.0693812,0.026282128,0.035585318,0.006732301,-0.055446725,0.010916574,0.0,0.11800435,-0.020047866,0.032451905,-0.019241815,0.12925692,0.0053635216,0.0,-0.014223577,0.05622214,-0.051021893,0.0,0.013364624,-0.22484139,-0.043399576,0.0,0.012118225,-0.09000169,-0.00091953576,0.0020177923,-0.12220973,0.051938564,0.033909686,0.20566514,0.0024904613,0.034249336,0.016277198,-0.061009966,0.0,0.0,0.026899766,-0.01934446,-0.0002614269,-0.007940981,-0.015501213,0.1105741,0.0036746636,-0.09643252,0.028466817,-0.28195933,-0.014156574,0.05721299,0.07701915,0.16732897,-0.34817508,0.0,0.31615627,0.013229159,0.0,-0.051305566,0.0,0.0,-0.04138305,0.042104356,0.10680246,0.18462345,0.040954225,-0.033069964,-0.042740047,0.004967488,0.013169937,-0.0167832,0.0,0.0,0.22851588,-0.050762057,-0.005774291,-0.01738029,0.016404063,-0.120255835,-0.036649793,0.04378746,0.12593158,0.08267818,-0.059306636,0.0,-0.029910203,0.010504456,-0.02145265,-0.009936423,0.066608384,0.0,-0.0066799372,0.046765707,-0.009336983,-0.043161813,0.07326521,0.020793037,0.052018225,-0.023276327,0.0,0.004315197,-0.061643448,-0.00818038,0.0,0.0,0.038647123,0.0,0.034786806,0.0,0.045803204,0.11762942,0.0047969576,0.060846083,-0.025599953,0.0,0.0,0.0,-0.017552417,0.0,-0.005870083,0.0,0.056998827,0.0,0.09157531,-0.01652231,0.0027525604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015836528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023404807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014406661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
